TEACHER_ID,TEACHER_NAME,START_YEAR,YEARS_OF_SERVICE,SCHOOL_ID
4984,Nancy Trevino,2003,18,12747
2567,Jennifer Evans,2003,16,53819
6741,Joseph Clark,2002,17,35382
5894,Dale Bryan,2007,18,37309
287,Megan Mcintosh,2000,24,84229
1283,Kevin Williams,2005,22,11085
6142,Ryan Romero,2000,24,90204
9099,Jesse King,2001,15,63991
4061,Kevin Gross,2002,20,27777
750,Andrew Valencia,2007,17,67108
2244,Cynthia Tucker,2002,22,40618
787,Maria Cochran,2004,17,92718
7833,Brandon Brooks,2005,20,61644
8863,Arthur Kelly,2006,19,85205
587,Kelsey Smith,2000,15,40339
5433,William David,2004,24,26901
1513,Brandon Turner,2002,16,83107
9767,Christina Haley,2006,24,80134
7286,Mary Burton,2002,19,44916
6761,Mary Lowe,2004,20,17425
9943,Marissa Moore,2005,16,2289
398,Christy Faulkner,2009,16,38023
4538,Lauren Lynch,2005,17,82247
8214,Jessica Fox,2000,15,63566
1398,Krystal Johnson,2003,19,33256
1294,Timothy Archer,2004,21,38474
7916,Emily Fowler,2005,23,73466
2077,Lisa Bell,2002,16,78818
3670,Christopher Davis,2001,15,19512
6441,Allison Mendoza,2000,20,79984
3702,Leonard Ortiz,2009,15,37394
7081,Ashley Hart,2002,18,45617
6815,Patricia Coleman,2004,22,30355
5291,Valerie Cook,2002,21,17280
7907,Robert Rowe,2000,20,28470
3068,Melissa Boyd,2006,22,10005
370,Tracey White,2008,24,15102
3166,Crystal Singh,2003,20,98386
9896,Richard Castillo,2002,22,72582
5321,Rebecca Boone,2003,15,77142
1117,Stephen Hammond,2001,16,60548
9544,Seth Anderson,2003,15,60121
144,Lisa Kim,2006,22,85325
4301,Frank Smith,2001,24,30627
8996,Jay Beck,2009,18,63977
6738,Jeffery Wright,2007,24,54677
9370,Teresa Butler,2000,22,21903
9992,Stephanie Hall,2004,20,89315
9760,Wendy Davis,2000,20,71892
4674,Larry Kelley,2000,20,41839
2495,Ariana Patel,2003,16,64084
235,Joshua Davis,2003,17,22239
5182,Michele Foster,2004,17,18414
6398,Amanda Johnson,2002,21,25957
6055,Amber Brady,2005,17,96765
339,Brandon Armstrong,2000,23,73695
7306,Timothy Frazier,2005,17,9330
9441,James Larsen,2003,20,73079
7785,Andrew Berg,2006,15,25795
8320,Matthew Chan,2000,21,65225
1742,Jerry Garrison,2007,19,29964
8928,Meagan Oliver,2004,19,40737
246,Amy Coffey,2009,18,13414
9463,Andrew Gardner,2000,22,31630
2744,Christine Zimmerman,2003,19,3583
9697,Selena Richardson,2008,24,34095
3875,Mitchell Macias,2006,23,62574
6873,Tanya Casey,2006,16,68836
5257,Ryan Garcia,2008,20,72844
6432,Michelle Collier,2008,23,43528
7579,Stephen Kemp,2001,15,14966
1813,Austin Levine,2005,18,7948
5994,Jessica Gomez,2003,15,25547
5455,Timothy Myers,2006,22,97998
9505,Melissa Page,2001,20,85126
6258,Dale Soto,2003,17,71399
4638,Melissa Franklin,2005,18,29332
7693,Daniel Nguyen,2003,15,35848
6052,Tina Smith,2003,16,30514
5279,Lisa Lee,2007,21,22409
8802,Tyler Aguilar,2007,19,88258
6412,Monica Miller,2006,18,62287
8315,Patrick West,2006,23,48408
4446,Matthew Boyd,2006,20,66826
8521,Rhonda Martin,2001,19,33771
9300,Anthony Alvarez,2001,23,17029
81,Matthew Martin,2005,16,11474
7479,Christine Simmons,2004,23,19661
924,Jeffrey Schmidt,2002,21,62458
152,Jonathan Alexander,2001,15,39996
1435,James Wilkins,2009,16,42539
7109,Amber Herman,2006,23,72464
4778,Kyle Hogan,2001,18,40009
5011,Kevin Branch,2006,16,14658
1299,Mario Carpenter,2005,19,67377
2851,Joseph Bowers,2001,23,63110
4102,Jeremy Mcfarland,2001,24,77527
9,Christopher Evans,2006,15,58969
5974,Larry Roach,2003,22,51216
4366,Anthony Kidd,2004,22,26732
3618,Mark Harper,2005,24,77122
1659,Amanda Arroyo,2004,24,67501
2194,Miranda Stone,2007,19,33686
7676,Benjamin Beard,2009,24,70154
4253,Kellie Vega,2007,23,79199
267,Cassandra Collins,2000,22,79579
7798,Troy Young,2004,15,42382
4961,Sergio Clark,2008,21,21638
6689,Catherine Parker,2009,19,84931
9688,John Spencer,2008,22,32433
1869,Anthony Carter,2007,22,49318
3065,Alexander Silva,2005,23,14367
8700,Felicia Davis,2002,16,49246
3146,Brianna Torres,2008,22,32268
1177,William Turner,2008,20,33698
2312,Matthew Porter,2005,21,59932
4846,Jill Hernandez,2000,17,52848
6473,Courtney Bailey,2001,22,74448
9383,Christopher Flores,2004,24,30916
6191,Paul Stephens,2002,21,75673
9802,Jeanette Norton,2006,18,68741
8502,Troy Cannon,2005,22,70151
4725,Joseph Myers,2008,23,15875
7669,Richard Tucker,2009,24,55235
2654,Douglas Williams,2006,22,56287
969,Shannon Bishop,2005,20,23605
6945,Christopher Wilson,2003,23,83341
7738,Christine Mason,2002,20,16546
5732,Barbara Ellis,2000,22,28146
6084,Timothy Mcdaniel,2000,15,71280
9608,George Nelson,2002,23,75781
349,Jerry Kemp,2004,20,28794
3490,Jennifer Fletcher,2005,15,87272
652,Christopher King,2000,19,83521
2963,Justin Smith,2008,17,32255
783,Michelle Munoz,2002,16,87449
3591,Sandra Cox,2003,24,21768
7656,Victor Chapman,2001,15,14555
4294,Brittany Smith,2005,15,15341
79,Shawn Mcfarland,2005,15,1024
7128,Amy Taylor,2003,22,21388
3948,Kimberly Smith,2004,23,49726
5258,Heather Peterson,2008,22,40999
5854,Mary Richard,2006,16,23508
6054,Eric Crawford,2008,20,47902
2932,Thomas Castillo,2002,17,44296
1199,Gabrielle Williams,2001,21,84077
1040,Todd Davis,2008,23,2889
9458,Michael Charles,2009,24,5025
318,Joshua Schwartz,2006,17,18747
5626,Laura Hall,2006,24,89968
7251,Theresa Figueroa,2007,24,8887
9845,Pamela Collins,2008,17,5624
4631,Justin Glass,2001,15,70211
6631,Michael Brooks,2008,21,96909
2198,Rita Smith,2007,18,3603
6364,Rachel Baker,2005,24,70996
1316,Curtis Downs,2003,22,71206
2529,Sydney Young,2003,19,50374
8102,Molly Thornton,2001,22,16215
909,Joseph Rios,2009,21,41738
9212,Victor Morgan,2006,16,3119
5897,Dustin Sullivan,2000,21,13706
174,William Harvey,2007,23,90651
2175,Sarah Ball,2009,15,74592
9470,Andrea Kirby,2009,22,34250
1726,Lisa Baker,2007,17,97365
1396,Ryan Burton,2005,15,38336
2384,Maria Hill,2006,24,36336
386,Matthew Gutierrez,2004,19,87322
1676,Gary Howard,2006,17,83712
3629,John Allen,2003,17,87423
3914,Trevor Skinner,2000,15,17174
2183,Jonathan Wu,2001,17,40544
4502,Joseph Taylor,2006,21,96001
4346,Denise Thomas,2000,18,21584
9717,Valerie Jackson,2000,18,53895
3349,Robert Luna,2003,15,86992
1868,Brandi Sanchez,2003,15,5072
5176,Dustin Reeves,2000,16,16772
8422,Juan Romero,2009,15,42206
6783,Stephen Williams,2001,21,30230
4977,Debra Harrington,2000,24,5586
4134,Ryan Hall,2008,17,69456
9591,George Jimenez,2003,21,66709
5150,Virginia Munoz,2002,22,73184
7817,Shaun Davis,2006,24,32564
1170,Destiny Santos,2008,15,49805
2452,Michelle Andrade,2000,23,44519
7462,Paula Chung,2009,18,84673
1452,Shelby Herrera,2003,16,95169
3433,Jacqueline Snyder,2007,18,25871
5009,Alexander Lopez,2001,21,6684
578,Autumn Quinn,2000,17,69289
6860,Ashley Reed,2001,24,8153
1236,Brittany Oneill,2003,20,47641
3920,Suzanne Miller,2000,19,29741
1685,Paul Macias,2004,19,84536
7838,Russell Lucas,2005,17,14301
6133,Andrew Nelson,2009,18,60006
6478,Ashley Smith,2009,20,50607
2957,Rachel Williams,2008,16,50217
7415,Shawn Smith,2004,20,94957
3527,Timothy Smith,2004,22,22055
1797,Stephanie Mosley,2005,24,46100
97,Tammy Chen,2008,17,45124
4285,Robert Dodson,2002,16,71956
3547,Joel Flores,2005,19,44124
8110,Austin Molina,2008,23,8869
9004,Damon Mcpherson,2000,23,86684
9663,Jennifer Kennedy,2009,21,3347
6719,Audrey Stone,2005,23,5430
3108,Elizabeth Vance,2009,21,58792
7,Christopher Barnes,2003,21,65802
9466,Lori Levy,2006,18,77770
4214,Daniel Robinson,2008,19,85692
613,William Shaw,2007,22,81655
1588,Jessica Melton,2008,19,20389
9242,Harry Scott,2006,24,20344
5092,Kimberly Hendrix,2003,24,69654
3800,Jeremy Russell,2008,16,79234
6403,Brooke Johnson,2000,20,60761
6510,Amy Hawkins,2001,15,78750
6523,Elizabeth Marquez,2007,17,16983
3973,Heather Griffin,2004,16,60574
7455,Deanna Hall,2003,15,53031
7647,Steven Lopez,2005,23,57173
6931,David Mejia,2008,15,93111
2441,Karen Gaines,2001,22,70411
5961,Michelle Johnson,2004,21,40368
3351,Alexis Bush,2002,20,91724
1660,Elizabeth Allison,2002,17,78748
8932,Brian Nelson,2008,16,53977
9733,James Davidson,2003,15,60776
4928,Erik Logan,2000,18,82244
2376,David Wright,2001,15,37617
4581,Courtney Wright,2005,17,90177
5081,Paula Mullins,2006,15,17555
2615,Jose Johnson,2005,16,18015
5240,Natalie Curtis,2006,16,22923
5856,Alex Wright,2008,24,66190
1896,Mark Moran,2003,20,37618
1527,Carlos Pratt,2009,23,70954
3213,Melinda Martin,2007,22,40969
6004,Crystal Willis,2003,22,50083
8028,David Vazquez,2002,19,18049
3238,Dawn Hamilton,2005,21,25079
1173,Amanda Clayton,2007,23,82275
7808,David Esparza,2009,20,60927
3582,James Gutierrez,2000,17,21657
9585,Kayla Craig,2002,22,42278
4141,Matthew Rosario,2008,17,77329
9567,Sierra Evans,2009,19,73547
6087,Michael Caldwell,2000,15,10107
6565,Jennifer Alexander,2007,16,62125
1568,Michelle Smith,2007,23,29743
1430,Michael Gutierrez,2000,19,66817
2002,Matthew King,2000,17,95944
6272,Monica Orr,2003,23,87759
7012,Scott Thompson,2002,19,7413
8670,Gary Hughes,2003,22,31062
7430,Colleen Jones,2005,22,6083
5350,Frank Clayton,2009,15,46926
4296,Becky Smith,2003,16,31964
512,Angela Krause,2008,24,13184
2201,Robert Watkins,2001,22,19857
4481,Christopher Williams,2005,15,72896
6093,Kayla Jackson,2006,22,58819
3962,Timothy Cabrera,2004,24,21991
6718,Melissa Orr,2002,15,20671
7812,Daniel Jackson,2005,16,17547
7822,Connor Gonzalez,2005,16,65825
6902,Nicole Sandoval,2001,15,78045
2942,Casey Ward,2005,22,3617
4742,Jessica Anderson,2001,22,38490
5024,Anthony Scott,2005,21,33426
3374,James Stevens,2006,20,43670
9270,Cynthia Melendez,2000,15,66217
6767,Sarah Brown,2007,23,49570
3762,Alicia Adams,2005,17,64148
1422,Robin Duran,2000,15,35376
3748,Felicia Floyd,2005,19,72666
2829,Melissa Peterson,2001,17,62116
4278,Tony Mahoney,2008,22,32262
4137,Deborah Murillo,2009,15,63633
761,Tanya Bates,2001,17,63609
3050,Rachel Thompson,2007,22,82631
7847,Joseph Mitchell,2006,24,48602
7084,Dawn Gutierrez,2005,18,53270
2130,Nicholas Gray,2001,15,40219
7038,Harold Carr,2000,18,74236
1784,Eric Garcia,2004,22,74708
9104,Amanda James,2008,19,19543
7952,Melissa Stanton,2006,20,36362
3617,Catherine Mitchell,2005,24,65686
589,Tiffany Warren,2004,18,81007
4775,Jill Mcdowell,2006,20,67689
805,Joshua Barber,2004,24,71991
5187,Jamie Patel,2003,19,49120
7156,Brandy Dyer,2001,22,64698
3102,Lindsay Black,2006,21,92115
7740,Thomas Case,2009,17,2941
9714,Katherine Ward,2009,20,42946
7686,Michael Bryant,2005,17,65298
6127,Kelly Butler,2006,17,84252
9564,Lisa Garcia,2004,22,50003
1866,Monique Estrada,2005,21,36140
1043,Amber Gallegos,2002,23,96631
2111,Edward Ward,2002,18,20753
2764,Michael Reynolds,2001,17,3177
3275,Marcus Warner,2009,21,75212
53,Julie Edwards,2003,16,99981
3022,Michael Barton,2007,16,1543
1555,Curtis Welch,2005,24,48072
3991,Daniel Smith,2009,19,26514
8095,Rose Gonzalez,2007,15,65040
8435,Patrick Phillips,2006,17,31719
2983,Ruben Carr,2003,19,15674
5106,James Morris,2006,23,15104
3276,Cindy Robbins,2009,15,34218
1898,Mariah Mullins,2009,21,21939
8783,Teresa Martinez,2007,19,82750
1493,Kyle Burke,2005,19,52685
3060,Jeremy Hernandez,2006,22,59119
3319,Matthew Barber,2009,23,74384
4304,Teresa Cherry,2006,19,64646
6573,Aaron Frank,2006,20,97132
7578,Larry Baker,2002,17,60257
5704,Melinda Erickson,2005,18,75859
4418,Scott Chavez,2004,22,66747
9509,Karen Nelson,2003,18,71542
282,Michelle Frank,2003,23,89628
6466,Katrina Banks,2005,23,62415
5670,Anna Brandt,2004,19,53649
3785,Jennifer Farmer,2006,22,7453
5717,Garrett Chan,2008,22,4616
3671,Christopher Hernandez,2009,17,63922
5522,Peter Anderson,2006,15,8428
2385,Steven Camacho,2006,22,66312
6524,Anne Lopez,2003,17,64005
2891,Charles Davis,2003,16,17626
1924,Meagan Tanner,2003,20,41182
2293,Connor Simmons,2006,19,33758
5721,Daisy Webb,2000,16,40009
1799,Amber Morris,2000,24,93552
5069,Christina Rogers,2008,17,60972
1532,Alexander Hardy,2003,15,43194
3814,Summer Obrien,2001,16,19994
4030,Robert Smith,2009,19,21635
2534,Phillip Cunningham,2003,20,67227
4207,Cheryl Caldwell,2003,15,97591
5047,Olivia Mann,2007,23,35763
7316,Jack Beard,2002,19,12123
6691,Darius Smith,2007,24,75732
536,Brenda Peterson,2005,23,14511
1923,Lauren Smith,2007,15,72625
4268,Linda Kennedy,2007,15,19810
1295,Robert Livingston,2000,16,46846
8784,Toni Brady,2006,15,42278
9692,Keith Evans,2006,18,30865
2049,Richard Berger,2009,21,91886
7672,Erin Martin,2005,23,64080
6922,Kathryn White,2002,22,42298
6567,Lauren Edwards,2004,15,53302
4605,Robert Clayton,2001,23,82350
60,Ryan Collins,2006,24,15298
9624,Jerry Lang,2006,22,5035
8031,Brianna Archer,2006,15,60305
6966,Benjamin Williams,2001,19,29370
1275,Tonya Watson,2004,15,39831
1623,Kristina Johnson,2001,23,33481
3660,Michelle Garcia,2006,23,64763
1634,Angela Sellers,2000,19,90648
6549,Amanda Nelson,2001,15,93040
5746,Richard Dillon,2009,20,87777
2834,Thomas Scott,2002,23,94884
7155,Paul White,2008,24,82563
9000,Benjamin Carrillo,2001,20,32318
5559,Jessica Sheppard,2006,22,21712
9551,Kristen Lee,2004,17,57007
8839,Christopher Edwards,2003,17,59510
9032,Erin Mcmillan,2006,16,67575
348,Sheena Rodriguez,2000,23,3050
3534,Barbara Huerta,2009,15,39782
955,Philip Ford,2009,15,94641
9250,Nicole Conley,2006,17,10558
4579,Trevor Lindsey,2003,16,51001
211,Carlos Smith,2003,23,34386
6228,Nicholas Moore,2001,15,78257
9649,Lawrence Guzman,2000,21,5653
552,Jeffery Richardson,2009,19,8450
4549,Ethan Juarez,2006,23,1133
841,Patrick Petersen,2006,18,64393
6020,Briana Morrison,2006,17,8346
3579,Richard Benson,2005,24,79023
9589,Robert Mercado,2002,20,52585
8673,Leslie Taylor,2005,19,59452
5349,Sarah Green,2002,19,91605
4044,Matthew Meyer,2005,19,8949
8159,Wesley Martinez,2001,19,4837
8994,Michael Anderson,2005,23,66286
9537,Debra Powers,2004,21,14327
515,Juan Bailey,2003,19,22877
4493,Anthony Brown,2006,15,47579
6493,Brooke Montgomery,2004,22,80504
5174,Jessica Kim,2000,18,69543
8721,Crystal Smith,2000,15,32771
3497,Derrick Haynes,2000,15,99657
8269,Zachary Cannon,2005,21,41132
6833,Walter Bowers,2009,15,7581
8734,Sarah Preston,2005,17,42649
1413,Larry Barnes,2000,22,35743
8603,Dennis Scott,2007,18,88497
2860,Kevin Mcdonald,2001,15,37212
280,Jessica Williams,2005,17,54930
597,Jacqueline Gonzalez,2005,22,76087
5708,Scott Mason,2009,24,49325
369,Nancy Bell,2009,20,35032
7552,Traci Dean,2005,15,90963
3730,Wanda Freeman,2000,17,91436
3820,Bradley Whitehead,2004,21,63886
106,Troy Valdez,2000,22,69467
1397,Shaun Wright,2001,21,18338
5487,Joseph Le,2005,19,99996
7870,David Wright,2002,18,92957
9040,Sheila Byrd,2007,18,68386
2889,Amy Jacobs,2001,15,78748
7750,Bobby Thomas,2007,23,12061
5035,Heidi Holloway,2003,20,2797
8880,Jacqueline Nixon,2003,16,63340
7787,Kimberly Summers,2008,22,33516
9821,Casey Hicks,2005,18,93172
938,Michael Chang,2006,19,74925
6566,Sierra Smith,2002,16,67331
6536,Carlos Reed,2001,20,3104
971,Ashley Stevens,2002,15,42728
8266,Dennis Melendez,2002,21,50932
6288,Kevin Short,2002,17,27016
7410,Lindsay Deleon,2009,15,43986
8401,Jessica Boyd,2004,22,31881
6840,Dustin Rodriguez,2004,22,24575
9865,Lucas Anderson,2004,16,58099
8666,Brad Goodwin,2009,19,90718
5111,Megan Benson,2007,21,44080
4599,Veronica Castillo,2000,22,56283
3923,Lance Johnson,2009,16,48308
6961,Todd Hansen,2000,16,30674
7141,Samantha Henson,2009,22,66169
683,Tyler Morton,2003,22,40344
2927,Robert King,2006,18,29401
5900,Amanda West,2004,21,5062
9059,Tony Swanson,2005,15,50383
8022,Darin Soto,2006,24,41572
5876,Jacqueline Barton,2005,23,93228
3304,Jeffrey Deleon,2008,17,59654
1433,Mary Lewis,2005,19,20094
2783,Thomas Mcconnell,2001,21,18775
449,Latoya Rose,2005,19,6904
1072,Kristi Torres,2006,23,38816
8063,Madison Mcclure,2008,16,86156
3576,Amy Brown,2001,20,85545
7587,Colleen Sanchez,2004,15,66445
986,Joshua Poole,2006,16,96954
6000,Michael Bennett,2001,15,32683
8100,Helen Phelps,2000,20,87699
4550,Edward Williams,2002,24,23489
5803,Jacqueline Hardy,2005,15,20170
7692,Stephanie Porter,2009,17,75922
9703,Angela Wilson,2004,18,26838
3881,Chris Barrera,2000,21,3927
6219,Lisa Mcpherson,2003,15,54549
8296,Gloria Peterson,2001,22,70637
8667,Pamela Harris,2002,23,18275
9816,Jason Wang,2004,16,68254
4940,William Blevins,2009,17,1909
9753,Joshua Butler,2006,24,90133
8019,Stacey Porter,2002,21,51555
8867,Tracy Allen,2007,21,58787
2734,Kayla Duncan,2002,22,29892
8505,Megan Marquez,2008,22,69686
1086,Robert West,2008,17,93649
6025,Jonathan Johnson,2000,21,84462
194,Michelle Hoffman,2001,23,29113
2304,Eric Soto,2008,20,10348
3815,Michael Lee,2001,16,22016
8854,Sarah Castaneda,2001,24,85847
3031,Paula Walsh,2008,21,5430
1321,Erica Pham,2004,20,84601
1235,Jasmine Evans,2009,17,35011
3270,Jeremiah Barton,2001,23,42057
8,Cassidy Collins,2002,19,81142
9701,Rachel Meyer,2009,22,97807
8745,Ryan Thomas,2003,23,66445
5905,Derek King,2000,19,99213
6625,Jordan Garcia,2004,20,70237
3586,Katherine Hooper,2001,18,80854
5454,Gabriel Parker,2009,17,6809
6457,Michael Stewart,2006,21,16747
6230,Oscar Combs,2003,17,40812
6615,Cheryl Wong,2007,18,94382
927,Mark Stevens,2007,17,94873
6037,Charles Cook,2008,20,54253
465,Kristin Vargas,2008,24,50550
1752,Julie Gill,2006,19,92163
2451,Charles Boone,2007,16,88077
4149,Debra Long,2003,23,60140
175,Joel Carson,2002,24,90708
7543,Natasha Johnson,2000,20,16071
16,Stephanie Holmes,2008,15,47749
7707,Alec Hall,2007,17,98211
7239,Michael Brandt,2009,21,21498
6716,Virginia Vasquez,2007,24,54910
9977,Jose Montoya,2000,22,81613
7256,Shannon Cook,2001,19,63375
4496,Lisa Davis,2003,22,28662
8057,Angela Hancock,2003,18,1692
689,Timothy Long,2009,24,48303
7298,Jill Suarez,2002,19,32053
5238,Stephanie Haynes,2007,20,19308
5012,Adam Stephens,2007,16,13954
3612,Nicole Walter,2001,18,55521
6212,Jennifer Sawyer,2006,21,50127
4000,Terri Rivera,2002,22,7643
3383,Kelly White,2004,19,20092
837,Susan Beck,2002,21,4101
1605,Timothy Rich,2008,16,83607
1466,Rachel Hall,2003,23,66869
140,Kyle Thompson,2000,16,31801
611,Laurie Hoffman,2002,20,15396
9691,Kenneth Johnson,2008,17,53640
186,April Sanchez,2005,16,87569
9494,Maria Mccann,2006,16,79347
3616,Shaun Moore,2002,15,17897
6988,Betty Torres,2000,23,13008
8853,Megan Ferguson,2005,24,76601
5014,Stacy Walker,2008,23,96003
8541,Melissa Horton,2006,24,30592
2551,Jonathan Barker,2000,15,83976
7192,Joel Irwin,2007,23,47153
591,Virginia Owens,2005,18,6866
3471,Erika Cline,2004,22,39440
4981,John Shaffer,2001,19,93390
9548,Steven Mcmahon,2007,24,43264
5188,Jennifer Scott,2003,24,60999
5123,Diana Rice,2002,20,58784
1367,Ricky Jones,2007,18,79684
3523,Evan Mendez,2006,21,40083
2459,Jackie Boyd,2005,22,85860
9036,Amanda Hill,2001,21,58255
6492,John Howard,2002,23,52968
3200,Robert Jimenez,2002,19,68389
3202,Daniel Howard,2007,15,26242
2594,John Murray,2009,18,89997
4772,Carolyn Johnson,2006,21,47642
1767,Shawn Rosales,2004,18,32065
5065,Trevor Smith,2001,18,72132
7637,Bailey Torres,2007,20,13847
7220,Elizabeth Medina,2003,22,62931
1464,Leslie Nguyen,2005,24,5672
6569,Edward Martin,2008,24,71048
9338,Julie Hanson,2005,23,10449
2182,Cynthia Roberts,2009,23,44564
8891,Alan Gilbert,2005,16,72021
4807,Stacy Collins,2008,24,85014
1468,Jamie Alexander,2004,19,95859
4849,Todd Gibson,2006,17,45883
1310,Carl Burton,2005,19,18667
4780,Brandon Norman,2008,19,74153
6251,Lindsay Carter,2006,20,44711
1871,Sara Simmons,2009,20,90681
2777,Timothy Dunn,2005,21,31318
9010,Sabrina Joseph,2009,17,45239
9723,Lisa Gonzalez,2003,22,2163
7665,Lindsay Thornton,2004,24,9739
5020,Richard Robinson,2006,16,20182
7586,Carolyn Rodriguez,2005,24,91098
2647,Brianna Burton,2004,23,61065
7123,Seth Reynolds,2004,16,39039
3347,Linda Lee,2004,15,88422
7761,Nicole Blair,2008,20,2519
2484,Jessica Ellis,2009,18,55249
2473,Marvin Sparks,2003,24,67672
9394,Jenna Cunningham,2001,19,6075
7127,Margaret Mcmahon,2008,20,42624
9377,Tammie Duncan,2002,21,84328
3499,Sean Williams,2000,22,45654
2882,Karen Morgan,2008,18,54707
1144,Karen Schultz,2006,15,32849
8693,Krystal Williams,2006,18,44923
5959,Kevin Mendoza,2002,20,87078
3339,Danielle Harris,2003,18,12056
7065,Darren Gilmore,2009,18,92776
9331,Cory Rogers,2003,20,2067
8800,William May,2003,23,26206
1192,Jared Gutierrez,2006,22,36644
5308,Julia Keller,2000,24,22184
9406,Tara Santiago,2008,22,14364
6045,Susan Williams,2005,24,5565
1553,Thomas Huynh,2006,17,84705
8528,Ryan Finley,2008,20,87077
1727,Erin Barnett,2004,18,79152
5383,Jamie Church,2005,15,9073
2708,Todd Hall,2004,20,31299
5101,Audrey Hampton,2007,23,8891
9407,Theresa Hamilton,2009,24,65137
6481,Amy Singh,2009,22,47249
7800,Kirsten Leonard,2001,18,87671
1579,Matthew Durham,2008,24,9307
8931,Sherry Hill,2006,23,8226
5992,John Kelley,2006,23,41386
6248,Matthew Allison,2008,20,47203
6862,Peter Bell,2002,23,4774
5367,Allison Russell,2003,22,56597
8789,Kathleen Salazar,2004,22,64897
7392,Brittany Lopez,2006,16,1410
7280,Philip Daniel,2002,24,14616
4211,Patricia Martin,2009,24,1646
9273,Christian Dodson,2004,19,1321
9075,Curtis Wallace,2007,20,74103
341,Trevor Fry,2000,24,86038
6521,Timothy Lucas,2000,15,93127
3926,Nathan Johnson,2006,20,51351
4640,Edward Brown,2007,24,55118
814,Steven Osborne,2001,15,66965
7960,Douglas Jordan,2000,16,70625
3377,Michael Chen,2003,15,23315
5048,Clifford Alvarado,2006,18,33469
54,Christopher Hogan,2002,20,86673
3012,Benjamin Jackson,2002,18,99710
2924,Hector Myers,2008,22,10828
9245,Megan Herrera,2000,16,26076
5054,Penny Petersen,2006,20,49716
6070,Steve Rojas,2008,20,48386
7609,Allison Pace,2008,17,4350
